CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
818744093,5/24/2016,0:01:00,4/26/2017,12:10:00,6/2/2017,364,OTHER STATE LAWS (NON PENAL LAW),827,GENERAL BUSINESS LAW / UNCLASSIFIED,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,18,,TRANSIT - NYC SUBWAY,,,988451,217993,40.76502408,-73.98483595,"(40.765024079, -73.98483595)"
813961990,5/25/2016,8:00:00,6/16/2017,9:00:00,6/16/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,RESIDENCE - APT. HOUSE,,,984198,201159,40.71881993,-74.00018904,"(40.718819933, -74.000189035)"
818397805,5/25/2016,13:30:00,2/8/2017,13:30:00,2/8/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE-HOUSE,,,992513,212308,40.74941734,-73.97017922,"(40.749417339, -73.970179224)"
786973329,5/25/2016,8:00:00,1/26/2017,13:45:00,1/26/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,COMMERCIAL BUILDING,,,982536,208664,40.73941916,-74.00618657,"(40.739419162, -74.006186565)"
894495355,5/27/2016,17:20:00,5/27/2016,18:00:00,5/16/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESTAURANT/DINER,,,992530,213503,40.7526973,-73.9701164,"(40.752697297, -73.970116397)"
593586472,5/28/2016,12:00:00,8/6/2017,12:00:00,8/9/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,CHURCH,,,997301,231803,40.80292022,-73.95286086,"(40.80292022, -73.95286086)"
113621077,5/29/2016,12:00:00,,,6/3/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,COMMERCIAL BUILDING,,,985280,203781,40.72601663,-73.99628535,"(40.72601663, -73.996285351)"
820917334,5/29/2016,16:30:00,5/29/2017,17:00:00,5/29/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,RESIDENCE - APT. HOUSE,,,1001322,235045,40.81181176,-73.93832865,"(40.81181176, -73.938328651)"
561083373,5/29/2016,10:00:00,1/30/2017,17:00:00,1/31/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,990156,215711,40.7587596,-73.97868295,"(40.7587596, -73.97868295)"
807545069,5/31/2016,0:01:00,8/2/2017,12:00:00,8/14/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,996635,222900,40.77848484,-73.95528289,"(40.778484838, -73.955282886)"
328263909,6/1/2016,9:00:00,7/1/2017,9:00:00,8/30/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,RESIDENCE - APT. HOUSE,,,983175,203287,40.72466071,-74.00387982,"(40.724660714, -74.003879819)"
303615380,6/1/2016,8:00:00,7/31/2017,9:15:00,7/31/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,987817,211442,40.74704353,-73.98712815,"(40.747043528, -73.987128148)"
411774152,6/1/2016,15:30:00,6/30/2017,16:00:00,7/26/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,OPPOSITE OF,STREET,,,989013,205601,40.73101087,-73.98281592,"(40.731010865, -73.982815919)"
865350689,6/1/2016,15:00:00,,,7/18/2017,109,GRAND LARCENY,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003174,252152,40.85876175,-73.93159002,"(40.858761753, -73.931590022)"
652968789,6/1/2016,0:00:00,7/4/2017,0:00:00,7/10/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,BORINQUEN PLAZA I,994462,229431,40.79641346,-73.96311902,"(40.796413463, -73.963119017)"
741605878,6/1/2016,17:00:00,6/30/2017,19:00:00,7/1/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,987416,220409,40.7716558,-73.98857114,"(40.771655803, -73.988571136)"
310004486,6/1/2016,12:00:00,6/29/2017,15:00:00,6/29/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,34,FRONT OF,STREET,,,1005605,255857,40.86892531,-73.92279001,"(40.86892531, -73.922790005)"
269904511,6/1/2016,0:01:00,,,6/20/2017,109,GRAND LARCENY,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,984340,216674,40.76140476,-73.99967657,"(40.76140476, -73.999676569)"
622302953,6/1/2016,0:01:00,5/30/2017,12:00:00,6/6/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,10,INSIDE,RESIDENCE - PUBLIC HOUSING,,,984134,212015,40.74861699,-74.0004201,"(40.748616987, -74.000420103)"
302648850,6/1/2016,9:00:00,3/31/2017,19:00:00,5/11/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,JEWELRY,,,983569,203024,40.72393888,-74.00245832,"(40.723938882, -74.002458324)"
597007146,6/1/2016,0:00:00,,,4/24/2017,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,,,,,
526150059,6/1/2016,10:00:00,3/17/2017,20:00:00,4/12/2017,341,PETIT LARCENY,307,"LARCENY,PETIT BY DISHONEST EMP",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CLOTHING/BOUTIQUE,,,990882,216204,40.76011224,-73.97606187,"(40.760112244, -73.97606187)"
211011083,6/1/2016,10:00:00,4/6/2017,9:00:00,4/9/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,989217,220748,40.77258544,-73.98206868,"(40.772585442, -73.982068675)"
486462595,6/1/2016,12:00:00,1/7/2017,15:45:00,3/29/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,FRONT OF,STREET,,,996408,221968,40.77592706,-73.9561042,"(40.775927058, -73.956104202)"
665975643,6/1/2016,15:00:00,3/12/2017,17:00:00,3/22/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,,,1001041,227317,40.79060105,-73.93936309,"(40.790601054, -73.939363092)"
115039115,6/1/2016,15:00:00,3/1/2017,15:00:00,3/1/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999202,239847,40.82499574,-73.94597648,"(40.824995742, -73.945976476)"
564296516,6/1/2016,0:01:00,6/30/2016,0:01:00,2/15/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,991736,229133,40.79559826,-73.97296478,"(40.795598264, -73.972964776)"
258192641,6/1/2016,18:00:00,2/8/2017,19:03:00,2/10/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESTAURANT/DINER,,,986744,216411,40.76068254,-73.99099876,"(40.760682541, -73.990998762)"
475699897,6/1/2016,8:00:00,1/22/2017,12:00:00,2/7/2017,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,RESIDENCE - APT. HOUSE,,,988793,202240,40.72178585,-73.98361198,"(40.721785852, -73.983611976)"
122848904,6/1/2016,13:00:00,2/5/2017,18:45:00,2/5/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,INSIDE,RESIDENCE - APT. HOUSE,,,1000839,244345,40.83733854,-73.9400505,"(40.837338537, -73.940050503)"
875059753,6/1/2016,0:01:00,,,1/18/2017,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,33,FRONT OF,STREET,,,1001349,246484,40.8432085,-73.93820196,"(40.843208496, -73.938201962)"
648541847,6/1/2016,12:00:00,1/12/2017,11:21:00,1/12/2017,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",ATTEMPTED,FELONY,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESIDENCE - APT. HOUSE,,,986034,216057,40.75971107,-73.99356177,"(40.759711074, -73.99356177)"
497119092,6/1/2016,12:00:00,1/7/2017,17:00:00,1/8/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992887,216136,40.75992387,-73.96882449,"(40.75992387, -73.968824493)"
161819679,6/2/2016,21:20:00,6/2/2017,21:30:00,6/3/2017,109,GRAND LARCENY,419,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,,OPEN AREAS (OPEN LOTS),,,1000558,231080,40.80093037,-73.94109824,"(40.800930373, -73.941098241)"
837979783,6/2/2016,13:00:00,2/17/2017,11:00:00,3/24/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,987797,209076,40.74054946,-73.98720158,"(40.740549455, -73.987201575)"
231465224,6/2/2016,8:00:00,6/25/2016,16:00:00,1/30/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,OTHER,,,984952,202784,40.72328014,-73.99746883,"(40.723280139, -73.997468833)"
396173855,6/2/2016,9:00:00,8/31/2016,17:00:00,1/4/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,COMMERCIAL BUILDING,,,986301,214682,40.75593699,-73.9925984,"(40.755936991, -73.992598403)"
435822130,6/3/2016,10:00:00,9/18/2017,12:00:00,9/18/2017,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,,STREET,,,986877,211079,40.74604751,-73.99052075,"(40.746047513, -73.990520749)"
417972423,6/4/2016,15:31:00,6/4/2016,16:08:00,8/12/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,STORE UNCLASSIFIED,,,984290,203196,40.72441101,-73.99985714,"(40.724411007, -73.999857137)"
932441087,6/4/2016,12:00:00,1/10/2017,15:30:00,2/11/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,HOTEL/MOTEL,,,981747,203912,40.7263759,-74.00903197,"(40.726375899, -74.009031971)"
704084224,6/4/2016,9:00:00,1/21/2017,13:00:00,1/21/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,RESIDENCE - APT. HOUSE,,,988704,224225,40.78212917,-73.9839185,"(40.782129166, -73.983918498)"
153708545,6/4/2016,14:35:00,1/5/2017,11:00:00,1/5/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,,988901,201538,40.71985897,-73.98322284,"(40.719858974, -73.983222838)"
249133834,6/5/2016,12:00:00,6/7/2016,11:20:00,7/12/2017,341,PETIT LARCENY,347,PETIT LARCENY-CHECK FROM MAILB,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,,OTHER,,,1000805,230947,40.80056487,-73.94020642,"(40.800564865, -73.940206424)"
702631671,6/6/2016,23:00:00,6/6/2017,23:38:00,6/7/2017,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,OPPOSITE OF,STREET,,,987202,216308,40.76039969,-73.98934555,"(40.760399691, -73.989345547)"
924176889,6/6/2016,0:01:00,6/6/2016,23:59:00,4/5/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,FRONT OF,STREET,,,989609,208230,40.73822648,-73.98066338,"(40.738226483, -73.980663379)"
424988746,6/6/2016,0:00:00,6/6/2016,23:00:00,2/11/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1000098,249298,40.85093443,-73.9427167,"(40.850934432, -73.942716695)"
477900081,6/6/2016,13:00:00,7/23/2016,13:00:00,1/23/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,COMMERCIAL BUILDING,,,985547,217965,40.76494813,-73.99531932,"(40.764948129, -73.995319319)"
956233152,6/7/2016,20:32:00,,,2/3/2017,343,THEFT OF SERVICES,475,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,25,,TRANSIT - NYC SUBWAY,,,1000414,230243,40.7986333,-73.94162037,"(40.7986333, -73.941620371)"
823504840,6/8/2016,6:00:00,10/30/2016,18:00:00,5/23/2017,109,GRAND LARCENY,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,RESIDENCE - APT. HOUSE,,,989582,210170,40.74355132,-73.98075927,"(40.743551318, -73.980759272)"
942682278,6/8/2016,15:00:00,6/8/2016,18:00:00,2/20/2017,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,,RESIDENCE - APT. HOUSE,,,988600,218831,40.7673241,-73.98429752,"(40.7673241, -73.984297521)"
119682262,6/8/2016,12:36:00,,,2/8/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.94440825,"(40.79481676, -73.944408254)"
301371294,6/8/2016,5:57:00,,,1/12/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.75724053,-73.98979364,"(40.757240531, -73.989793637)"
869409470,6/9/2016,7:00:00,12/28/2016,15:00:00,3/6/2017,113,FORGERY,727,"FORGERY,PRESCRIPTION",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,DOCTOR/DENTIST OFFICE,,,991673,211118,40.74615183,-73.97321221,"(40.746151833, -73.973212205)"
919685851,6/9/2016,8:00:00,2/22/2017,8:00:00,2/22/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,993822,216559,40.76108393,-73.96544883,"(40.761083934, -73.965448825)"
967676676,6/10/2016,0:01:00,,,1/9/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,RESIDENCE - APT. HOUSE,,,1000971,233885,40.80862855,-73.93959953,"(40.808628554, -73.939599532)"
230950907,6/12/2016,12:00:00,4/7/2017,12:00:00,4/15/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,PUBLIC BUILDING,,,983903,200257,40.71634415,-74.00125319,"(40.716344152, -74.001253193)"
199445906,6/13/2016,9:11:00,,,6/13/2017,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,PORT AUTHORITY,MANHATTAN,14,INSIDE,BUS TERMINAL,,,986882,214802,40.75626621,-73.99050125,"(40.756266207, -73.990501248)"
209583225,6/13/2016,19:20:00,6/13/2017,20:30:00,6/13/2017,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,13,,TRANSIT - NYC SUBWAY,,,984338,208351,40.73856022,-73.9996839,"(40.738560221, -73.999683896)"
552758057,6/13/2016,0:01:00,1/23/2017,23:59:00,3/27/2017,109,GRAND LARCENY,407,"LARCENY,GRAND BY DISHONEST EMP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,COMMERCIAL BUILDING,,,1001540,233421,40.80735391,-73.93754531,"(40.807353907, -73.937545307)"
880744809,6/14/2016,21:50:00,,,2/8/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.94440825,"(40.79481676, -73.944408254)"
129457282,6/14/2016,5:24:00,6/14/2016,5:25:00,1/12/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987078,215157,40.75724053,-73.98979364,"(40.757240531, -73.989793637)"
901402277,6/15/2016,15:00:00,4/17/2017,13:00:00,5/1/2017,109,GRAND LARCENY,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,RESIDENCE - APT. HOUSE,,,992282,213788,40.75347978,-73.97101117,"(40.753479778, -73.971011165)"
965632345,6/15/2016,0:00:00,4/18/2017,0:00:00,4/18/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,24,INSIDE,RESIDENCE - APT. HOUSE,,,992848,228356,40.7934646,-73.96894964,"(40.793464597, -73.968949638)"
339009425,6/15/2016,17:00:00,,,4/13/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,999389,241983,40.83085813,-73.94529598,"(40.830858133, -73.945295984)"
811779307,6/15/2016,12:00:00,3/22/2017,18:00:00,3/27/2017,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,,,998317,221666,40.77509532,-73.94921227,"(40.775095315, -73.949212267)"
229357081,6/15/2016,23:01:00,,,2/8/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.94440825,"(40.79481676, -73.944408254)"
409769282,6/15/2016,7:00:00,12/18/2016,23:00:00,1/2/2017,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,996507,238483,40.8212561,-73.95571661,"(40.821256099, -73.955716613)"
548626126,6/16/2016,14:20:00,6/16/2017,14:30:00,6/16/2017,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,17,INSIDE,CHAIN STORE,,,991684,211700,40.74774927,-73.97317186,"(40.747749267, -73.973171863)"
833328195,6/16/2016,6:16:00,2/18/2017,20:08:00,5/1/2017,343,OTHER OFFENSES RELATED TO THEF,478,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,RESTAURANT/DINER,,,985366,212065,40.74875416,-73.9959737,"(40.748754155, -73.995973702)"
538245439,6/16/2016,11:54:00,,,2/8/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,23,,TRANSIT - NYC SUBWAY,,,999643,228852,40.79481676,-73.94440825,"(40.79481676, -73.944408254)"
223219849,6/16/2016,10:00:00,1/10/2017,7:00:00,1/10/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,RESIDENCE - APT. HOUSE,,,997308,239826,40.82494111,-73.95281997,"(40.824941106, -73.952819968)"
979394707,6/17/2016,13:39:00,6/17/2016,13:43:00,6/15/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987636,212439,40.74978011,-73.98778087,"(40.749780113, -73.987780874)"
901832992,6/17/2016,0:01:00,6/17/2016,0:30:00,5/15/2017,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,FRONT OF,STREET,,,987179,201164,40.71883317,-73.98943516,"(40.718833172, -73.989435162)"
196096765,6/17/2016,0:01:00,6/19/2016,23:59:00,4/13/2017,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1005772,254642,40.8655901,-73.9221901,"(40.865590099, -73.922190099)"
300489679,6/17/2016,18:09:00,6/17/2016,18:09:00,3/8/2017,113,FORGERY,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,BANK,,,984179,202071,40.72132315,-74.00025759,"(40.721323154, -74.000257587)"
738505444,6/18/2016,22:00:00,6/19/2017,22:50:00,6/19/2017,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,OPPOSITE OF,STREET,,,987624,199251,40.71358229,-73.9878308,"(40.713582285, -73.987830795)"
191569692,6/18/2016,20:51:00,6/18/2016,20:54:00,6/19/2017,121,CRIMINAL MISCHIEF & RELATED OF,273,"TAMPERING 1,CRIMINAL",COMPLETED,FELONY,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,987636,212439,40.74978011,-73.98778087,"(40.749780113, -73.987780874)"
475288342,6/18/2016,12:00:00,1/20/2017,11:50:00,1/20/2017,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,,,989099,212984,40.75127532,-73.9825003,"(40.75127532, -73.982500299)"
843376105,6/19/2016,9:00:00,9/12/2017,9:00:00,9/26/2017,109,GRAND LARCENY,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,1003411,248823,40.84962413,-73.93074277,"(40.84962413, -73.930742766)"
